index,text,label
563,"Kenali lebih dekat siapa Cawapres sandiaga uno... Bantu viral kan.... #PS08RI1 KISAH DAHLAN ISKAN TENTANG SANDIAGA UNO, SI 'ANAK KECIL' YG BERHASIL MENYELAMATKAN JAWA POS GRUP DARI BELITAN KRISIS KEUANGAN TAHUN 97/98. DAHLAN ISKAN: ""Waktu itu Jawa Pos Grup sudah jadi perusahaan besar. Tiba2 ada krisis yg luar biasa hebatnya tahun 97/98, dan saya betul2 ingin melakukan konsolidasi agar bisa lepas dari krisis itu. Ternyata ada anak muda kecil menawarkan uang puluhan milyar, kalau sekarang mungkin senilai ratusan milyar, dan kepada saya dia bisa memberikan solusi bagaimana cara Jawa Pos Grup melakukan konsolidasi. Saya pikir, pikirannya sangat maju dan masuk akal. Dan saya langsung percaya dengan apa2 yg dia omongkan karena alasan2 nya sangat kuat. Karena itu (saya putuskan), ""Oke, anda bantu saya untuk keluar dari krisis ini !"" Dan ternyata betul-betul SANDIAGA UNO brilyan !! Ia kerja keras sekali. Tidak mengenal waktu bagaimana melakukan rapat2 dan memikirkan jalan keluar secara finansial, supaya bisa segera keluar dari kesulitan. Dan ternyata anak kecil itu, yang waktu itu saya anggap, ""Aduh siapa ini..?"" Ternyata Luar Biasaa...!!!"" *Hebatnya, presentasi pertama Sandiada yg berhasil memikat Dahlan Iskan itu hanya dilakukan di lobby kantor DI. Saat itu DI akan ada acara lain dan sudah tergesa2 akan meninggalkan kantornya. Ia diberitahu bahwa ada seorang anak muda yg menunggu dan sungguh ingin bertemu dengannya. Karena merasa bahwa hal itu tidak penting, DI kemudian mengultimatum hanya bisa memberikan waktu beberapa menit saja kepada anak muda tersebut untuk berbicara, sambil menunggu sopir yg datang. Luar biasa, waktu yg tak sampai 15 menit itu betul2 dimanfaatkan oleh pemuda yg tak lain adalah Sandiaga Salahuddin Uno. Dan hasil presentasi pertama yg dilakukannya sambil berdiri tsb berhasil memikat hati Dahlan Iskan. Hasil kerja Sandiaga akhirnya berhasil menyelamatkan Jawa Pos Grup dari situasi kolaps, dan mengeluarkan mereka dari krisis keuangan 97/98 menjadi sebuah grup perusahaan yg sehat. https://youtu.be/0WBI-l8pZZk Pemilik Jawa Pos Grup bertutur tentang Sandi Uno, anak muda kecil berusia 27 tahun yg menyelamatkan grup perusahaan besarnya dari belitan krisis keuangan 1997/98. https://youtu.be/Fnha5Cz3Ays FULL Satu Jam Lebih Dekat Bersama Sandi Uno.",0
564,"BUKU YANG DIREKOMENDASIKAN OLEH KETUA UMUM MUI & KETUA UMUM PBNU Islam adalah agama rahmat bagi semesta alam. Buku ini layak dibaca oleh siapa pun. Saya berharap, setelah membaca buku ini, seorang muslim meningkat kesadarannya, bertambah kasih-sayangnya, rukun dengan saudaranya, santun dengan sesama umat, lapang dada dalam menerima perbedaan, dan adil dalam menyikapi permasalahan. (Dr. KH. Maruf Amin, M.A., Ketua Majelis Ulama Indonesia [MUI]) Saya sangat bergembira dengan adanya karya ilmiah dari Syaikh Idahram ini, yang merupakan satu karya penting bagi masyarakat muslim Indonesia. Bisa dikatakan, belum ditemukan karya setajam ini sebelumnya dalam mengkritisi Wahabi. (Prof. Dr. KH. Said Agil Siraj, M.A., Ketua Umum Pengurus Besar Nahdlatul Ulama [PBNU]) Sebuah buku yang secara ilmiah menguak kebenaran sabda Rasulullah shallallhu alaihi wa sallam: Akan lahir dari keturunan orang ini suatu kaum yang membaca al-Qur'an, tetapi tidak sampai melewati batas tenggorokannya. Mereka keluar dari agama Islam seperti anak panah tembus keluar dari badan hewan buruannya. Mereka memerangi orang Islam namun membiarkan para penyembah berhala (HR. Bukhari, Muslim, Abu Daud, Nasai dan Ahmad). Selamat membaca! Untuk info pemesanan bukunya silahkan hubungi ke 0856-0118-9556 /0853-8244-6753 (via WA/SMS/ Phone). Terima kasih atas kerjasamanya.",0
565,"Menangkap pesan Prolog Jokowi naik Bike menuju GBK : Jokowi adalah orang jawa yg selalu memakai cerita yg sarat dgn makna utk menjelaskan pesan : Ini analisa ttg pesan dlm video tersebut : 1. Keluar dari istana Bogor dgn pengawalan ketat dan melewati jalan tol bebas hambatan. MAKNA : Jokowi adalah seorang presiden yg punya kekuasaan. 2. Jokowi terhadang demonstrasi dan mengatakan 'Biarkan Tidak Apa-Apa' kepada pengawalnya. MAKNA : Jokowi menghormati hak kebebasan menyampaikan pendapat. 3. Jokowi menghadapi masalah kemacetan karena blokade jalan oleh demonstrasi dengan berinisiatif keluar mobil dan berganti naik motor dgn memakai helm dan melewati para demonstran dgn jumping dgn motornya. MAKNA : Jokowi selalu taat peraturan dan hukum yg berlaku dan mampu mencari jalan keluar/solusi dari setiap masalah yg di hadapi. 4. Sesaat Jokowi menggerungkan motornya sehingga terdengar raungan suara motor yg keras. MAKNA : Jokowi bisa bersifat tegas. 5. Kemudian Jokowi mampu melenggak lenggok diantara mobil di jalanan. MAKNA : Jokowi lihai dlm menghindari rintangan2 dari lawan politiknya. 6.Kemudian Jokowi naik motor tanpa pengawalan melintasi gang-gang kecil pemukiman. MAKNA : Jokowi suka blusukan ke masyarakat kecil. 7. Selanjutnya Pak Jokowi kembali ke jalan raya dan pengawalnya merapat untuk mengawal di belakang, bukan di depan. MAKNA : Beliau yang memimpin dalam upaya keluar dari kesulitan. Saat menghadapi masalah pak Jokowi berani berdiri di baris terdepan, bukannya berlindung di balik pengawalnya. 8. Lalu ada scene dimana Pak Jokowi menghentikan motor yg di kendarainya untuk memberi kesempatan sekelompok anak anak kecil menyeberang jalan. MAKNA : Beliau memperhatikan, melindungi dan mengutamakan anak-anak yang adalah generasi penerus. Juga bahwa pak Jokowi mau merendahkan diri tidak selalu minta di dahulukan. 9. Ada scene tentang cincin kawin Jokowi. MAKNA : Seorang pemimpin adalah seorang yg mampu memimpin keluarga. Seorang yg setia dgn istrinya. Berhasil membina rumah tangganya. 10. Setelah sampai di GBK naik lift dgn memencet angka 2. MAKNA : Pilih Jokowi utk 2 periode :-) Saya sungguh kagum dengan kecerdasan pak Jokowi dan atau tim nya dalam menyampaikan pesan kepada masyarakat tentang karakter pak Jokowi. #ALMAUN INSYA ALLAH JOKOWI 2 PERIODE",0
566,"Fix, sudah diakui dan dijelaskan langsung oleh Sandiaga Uno. Kemarin baru issue sehingga dianggap fitnah, caci, adu domba, tuduhan keji, dan sejenisnya. Sandi memang jenius. Saya dulu pengagum dia saat baru saja pulang dari Amrik ( mungkin pendukungnya saat ini belum kenal siapa dia saat itu). Bersama dua temannya patungan membentuk Recapital yg mengakuisisi beberapa perusahaan 'sakit' dan valuasi yg sangat murah terimbas krisis moneter, di antaranya Saratoga. Di tangan Sandi dkk, perusahaan-perusahaan tsb akhirnya bisa 'sehat' dan bahkan moncer. Industri keuangan dan bisnis saat itu benar-benar tertuju kepada anak-anak muda yg brillian ini. Bagaimana tidak, umur belum genap 30 tahunan tapi sepak terjangnya sudah menggemparkan dunia bisnis saat itu. Saat pendaftaran capres cawapres kemarin, mungkin dia melihat hal yg sama; ada kegaduhan cawapres dan deadlock (mungkin kondisi ini dalam bisnis dianggap sebagai valuasi rendah). Insting bisnisnya muncul, 'diakuisisi'lah dua parpol tersebut tanpa ada halangan dan dia berhasil menguasai panggung. Salut buat insting bisnis Sandi; cepat dan tepat membaca dan mengambil momentum, karena kesempatan tidak datang dua kali. Selamat beristirahat.. Note: yg komen baper dan di luar materi, mohon maaf....",0
567,"Gubernur DKI Jakarta Anies Baswedan tidak mencabut izin empat pulau reklamasi di Teluk Jakarta . Empat pulau itu yakni Pulau C, D, G, dan N. Anies tidak mencabut izin keempat pulau itu karena sudah terlanjur dibangun. ""(Pulau) C, D, G, dan N, sudah jadi. Gimana (mau cabut izin), sudah jadi,"" ujar Anies, di Balai Kota DKI Jakarta, Jalan Medan Merdeka Selatan, Rabu (26/9/2018). Anies mengatakan, nasib empat pulau reklamasi yang sudah dibangun akan ditentukan melalui peraturan daerah (perda) yang akan disusun Pemprov DKI Jakarta. Perda itu akan mengatur secara detail tata ruang dan potret wilayah di pulau-pulau reklamasi yang sudah dibangun. Perda itu juga akan mengatur soal pemulihan wilayah Teluk Jakarta, terutama pada aspek perbaikan kualitas air sungai, pelayanan air bersih, pengelolaan limbah, dan antisipasi penurunan tanah atau land subsidence. Anies memastikan, pulau-pulau reklamasi yang sudah dibangun akan dimanfaatkan untuk kepentingan publik. ""Kami pastikan bahwa semua yang sudah terlanjur jadi, akan dipakai manfaat untuk publik yang sebanyak-banyaknya dan sesuai ketentuan hukum yang ada,"" kata Anies. Gubernur Anies Baswedan telah memutuskan untuk menghentikan total proyek reklamasi di Teluk Jakarta dengan mencabut izin 13 pulau reklamasi yang belum dibangun. Dia menghentikan proyek reklamasi tersebut untuk memenuhi janji kampanyenya bersama Sandiaga Uno, pada Pilkada DKI Jakarta 2017. #muslimindonesiacerdas",0
568,"Dari banyak ekonom, favorit saya adalah Faisal Basri. Cerdas, tajam, penuh data. Kalaupun ngritik sangat selektif. Ini twit beliau terkait berita Presiden Jokowi minta impor disetop: #1 - Bapak Presiden, selama ini tidak adakah pembantu Bapak yang mengingatkan kalau investasi digenjot jauh melampaui tabungan dan defisit APBN yg membesar bakal memperburuk current account? Ini akar masalah rupiah melemah terus dan cadangan devisa tergerus. #2 - Solusi substitusi impor butuh waktu. Industrinya harus dibangun dulu. Melarang impor bakal dibalas negara mitra dagang. Amerika Serikat saja yg daya tawarnya hebat cuma berani mengenakan bea masuk. Tidak adakah pembantu Bapak Presiden yg mengingatkan hal ini? #3 - Perlu diingat juga, jangan sampai cara menghemat devisa lewat substitusi impor dilakukan dengan ongkos yang mahal. Tolong hitung domectic resource cost-nya. Jangan sampai hendak mengirit jadi buntung. *** Kalau melihat argumentasi Faisal Basri, maka saya jadi mikir bagaimana pemerintah berhitung dengan kebijakan populisnya soal infrastruktur. Iya itu penting, tapi kalo kebablasan, bisa membahayakan masa depan negeri ini. Dalam fiqh ada istilah ittiba'. Nah, ittiba' dalam pandangan ekonomi kepada yang ahli itu wajar dilakukan orang awam. Note: posting ini dibuat dalam rangka mempertahankan julukan saya sebagai buzzer :D",0
569,"Tadi pas lewat gak sengaja liat di salah 1 TV nasional pas KH Ma'ruf Amin -Ketua MUI & Rois Am Syuriyah NU- menjelaskan sabda Rosululloh shollallohu 'alaihi wa sallam: Keutamaan ulama atas ahli ibadah seperti keutamaan bulan atas seluruh bintang2. Bintang2 meskipun banyak tapi sinarnya hanya menerangi dirinya sendiri, sedangkan bulan ketika purnama cahayanya menyinari dirinya dan juga alam semesta. Ahli ibadah hanya bermanfaat untuk dirinya sendiri, sedang ulama bermanfaat untuk semua makhluk. Akan tetapi cahaya bulan bukan berasal dari dirinya sendiri, tapi merupakan pantulan dari sinar matahari. Maka dari itu cahayanya ulama itu bukan berasal dari dirinya sendiri tapi bersumber dari pantulan sinarnya Rosululloh shollallohu 'alaihi wa sallam. Karenanya, ulama yang tidak mengikuti petunjuk Rosululloh shollallohu 'alaihi wa sallam bukanlah ulama 'amilin, ulama yang mengikuti ilmunya Nabi. Dia seperti gerhana bulan, bulan yang tidak mengeluarkan cahaya karena tidak mendapat pantulan dari sinar matahari. Maka tugas ulama adalah mengikuti tugas para nabi yang mengeluarkan umat minazh-zhulumat ilan-nur, dari kegelapan2 menuju cahaya, yakni membantu umat menyelesaikan masalah2nya, dan membentengi umat dari kesesatan, serta meningkatkan kualitas umat. Note: Sikap inshof/objektif harus selalu tetap ada tanpa ngeliat siapa yang mengucapkan, tapi kebenaran sebuah ucapan. Sehingga sebagaimana hadits bahwa kebenaran sebagai barang hilang yang ketemu milik seorang mukmin, dimanapun menemukannya hendaknya diambilnya. Apakah karena seseorang tidak sependapat dalam pandangan agama & pendapat politik, membuat kita kehilangan faedah dari seseorang? Sungguh objektivitas terhadap kebenaran lebih kita cintai ketimbang subjektivitas like n' dislike diri kita sendiri. Pemilihan bulan dengan cahayanya, bukan matahari dengan sinarnya untuk perumpamaan ulama oleh Nabi shollallohu alaihi wa sallam baru kudapat penjelasannya dengan pas oleh beliau. Dan ini tidak menafikan adanya kesalahan yang tidak perlu disebutkan karena bukan faedah ilmu. Ini semakna dengan mimpi Nabi Yusuf 'alaihi as-salam ketika menceritakan kepada ayahnya bahwa dalam mimpinya ia melihat matahari, rembulan & 11 bintang bersujud kepadanya. Matahari adalah perumpamaan ayahnya, Nabi Ya'qub 'alaihi as-salam. Sujud pada syari'at yang lalu tidak selalu berarti peribadatan, tapi bisa jadi penghormatan.",0
570,"MENUJU DEKLARASI AKBAR #2019PrabowoPresiden Bersama ini Kami ALIANSI LINTAS ORMAS. mengundang rekan2 Ormas/Relawan/Pendukung Setia Bp.Prabowo Subianto, mari bersama - sama dengan kami dalam menyambut SUMPAH PEMUDA 28 OKTOBER 2018. Kami ALIANSI LINTAS ORMAS mengadakan DEKLARASI AKBAR #2019PrabowoPresiden yang akan dilaksanakan di Polo Nusantara Club pd tanggal 28 Oktober 2018, pendaftaran Ormas/Relawan sudah mulai dibuka dengan tayang nya video ini dan akan ditutup pada tgl.15 Oktober 2018. untuk pendaftaran kehadiran dapat menghubungi No HP/WA yang tercantum dibawah ini : Divisi Humas & Kesekertariatan Bpk.Tommy Setyagaman ( Relawan Prabowo Nusantara ) : 0813-7799-9919 Ketentuan berpartisipasi sebagai berikut : - Mendaftarkan Nama Ormas/Relawan - Siap mengerahkan anggota minimum 50 Org - Bertanggung jawab penuh terhadap anggotanya masing2 - Dapat berkerjasama dengan Pihak Panitia lain - lain dpt berkoordinasi dengan Bpk.Tommy Selaku Ketua Koordinator. Note : Informasi akan kami update selanjutnya. Ttd, H.Kurniawan Ketua Koordinator A.L.O Bpk.Suhono Wakil Ketua I Ibu Suharti Hang Wakil Ketua II Dody Panjaitan Sekertaris Team Inti Kepanitiaan Sbb : TRISULA MACAN PUTIH GARUDA EMAS MMP MACAN ASIA INDONESIA GNJ LASKAR BANTEN RELAWAN PRABOWO NUSANTARA IKAPI RELAWAN PADI AMMIRA GKRI",0
571,"Kebijakan Umar bin Abdul Aziz dalam menata administrasi pemerintahan terfokus pada dua hal, yaitu 1. memberikan jaminan keamanan bagi rakyat. Dengan mewujudkan ketenangan dan keamanan, ia meninggalkan kebijakan-kebijakan para pendahulunya yang berfokus pada perluasan wilayah dan penguasaan Negara. . 2. Demi mewujudkan keamanan dan ketertiban, baik pribadi maupun pemerintah sama-sama berusaha bersikap netral dan berada di atas sekat-sekat golongan, ras dan suku. . Sebagai Khalifah, Umar bin Abdul Aziz mencurahkan tenaga dan pikirannya untuk mencurahkan tenaga untuk memperbaiki dan mengatur urusan dalam negeri, antara lain: 1. Mengatur para penguasa dan pejabat Negara, 2. Bersikap netral dan adil terhadap pemberian hak dan kewajiban, baik pada orang arab atau orang mawali, 3. Pejabat yang tidak cakap, lalim, melakukan tindak korupsi, kolusi, nepotisme (KKN) atau tidak memihak pada kepentingan rakyat. repost @love.islam12 #islam #dakwah #dakwahislam #islamdakwah #pemimpin #pemimpinislam #pilkada #pemilu #pilpres2019 #lalulintas #toleransi #gubernur #pemerintah #pilkadajabar2018 #pemilu2019 ##mariberfikircerdas #ustadzabdulsomad #ustadzevieeffendi #pemudahijrah #safdahtv #adihidayat #akhirzaman #kajianustadzadihidayat #pecintauas #ceramahislam #ustadadihidayat #ustadhananattaki #celotehmuslim #majelisilmu",0
572,"SOWAN.Kemarin sore H. Prabowo Subianto ziarah ke makam Hadratusy Syaik Kholil Al-Bangkalani (Syaikona Kholil Bangkalan) dilanjut dengan silaturrohmi dengan keluarga besar Syaikh Kholil dan masyarakat Madura. Menurut Mas Setyoko, Ketua DPP Gerindra yg menyertai Pak PS ke Bangkalan- Madura, dalam kesempatan bertemu para ulama Pak PS menyampaikan kalau budaya Indonesia adalah untuk sowan kepada tetua terlebih dahulu ketika kita akan memasuki wilayahnya. ""Dan saya dengan ini meminta ijin kepada tetua di Jawa Timur untuk mendatangi setiap wilayah di Jawa Timur, "" turur Pak PS. Lebih lanjut Pak PS mengatakan, Jawa Timur sangat berkesan baginya karena di Jawa Timur adalah ujian kemerdekaan republik Indonesia. Karena ultimatum pasukan Inggris dijawab oleh rakyat Jawa Timur dengan menolak ultimatum itu. ""Bisa dibayangkan jika rakyat Jawa Timur ketika itu menerima ultimatum pasukan Inggris. Kita akan tetap dijajah,"" tutur Pak PS bersemangat. ""Saya mengerti kenapa orang Jawa Timur di sebut bonek. Karena memang nyalinya besar besar. Dulu pasukan saya yang berasal dari Madura , dari Jawa Timur nyalinya besar2 ,"" puji Pak PS yg disambut tepuk tangan riuh.",0
573,"pada titik inilah, kesimpulan saya final bahwa Bung ADE ARMANDO memang tidak punya kapasitas yg layak untuk menjadi Dosen Komunikasi, apalagi di universitas sebesar UI. APA HUBUNGAN ANTARA PENYAMPAIAN ASPIRASI ( KEBEBASAN BEREKSPRESI ) DENGAN KEPINTARAN ???! bersikap / berpendapat / bersuara itu adalah Hak Asasi yang dijamin oleh Konstitusi, dan selama penyampaiannya tidak menyentuh ranah kriminal dan atau batasan perundangan, MAKA TIDAK ADA SEORANG -PUN DI MUKA BUMI PERTIWI yang boleh merintangi ! ===> Note : kelompok 9 ini menyuarakan aspirasi penolakan kedatangan Pak Jokowi, dan itu sah-sah saja karena sifatnya adalah aspirasi / usulan. Akan tetapi boleh dimaknai sebagai ketidakpintaran jika mereka sampai menghalang-halangi dengan paksa kehadiran Pak Jokowi dalam acara dies, secara mereka memang tidak punya kewenangan untuk itu. jadi kalau cuman seorang Ade Armando setiba2 itu mengaitkan aktivitas 9 Orang itu dengan sebuah label kepintaran, justru saya mempertanyakan kewarasan akal dan kedalaman ilmu pengetahuannya... JANGANKAN beliau-beliau ber- 9 Alumni dan Mahasiwa UI, BAHKAN seorang terpidana mati yang hendak dieksekusi saja masih punya hak untuk mengemukakan sesuatu (permintaan terakhir) kepada Negara ( melalui jaksa agung atau jaksa ) 'kok.... JADI yang menuduhnya tidak pintar itulah YANG JELAS-JELAS SAMA SEKALI TIDAK CERDAS LAHIR dan BATIN !",1
574,"Akhir pekan kamarin saya menghadiri acara workshop nasional partai amanat nasional PAN luar biasa saya banyak mendapatkan inspirasi2 yg sangat bermanfaat dan luar biasa dari para senior tokoh politik bangsa saat ini yg saya anggap sebagai motivasi saya untuk bisa bekerja mengabdi untuk masyarakat dan alhamdulilah saya bisa berbincang2 dengan mereka bpk. H.PRABOWO SUBIANTO dan Bang SANDIAGA UNO capres cawapres kita insya allah pilih dia untk bisa indonesia yg labih baik lagi..mnurut bang sandi mengatakan kepada saya "" kita ini adalah pemimpin jaman NOW "" hehehehehe.... dan tdk kalah menarik ketum saya sekaligus ketua MPR RI saudara ku H.ZULKIFLI HASAN kata beliau ""jadi lah matahari yg selalu menyinari karna matahari gak akam ingkar janji"" itu amanah beliau terhadap saya saat bincang2 dengan pak sekjen PAN saudara ku EDDY SOEPARNO dan juga tokoh reformasi kita bpk AMIEN RAIS besrta putra nya HANNAFI RAIS. Semoga allah swt memilih kami semua untuk bisa memperbaiki INDONESIA yang lebih baik lagi untuk 2019 dan seterus nya amin amin amin yra #2019indonesiaamanah #PAN #partaiamanatnasional #jadilahmatahariygselalumenyinarikarnamataharitakingkarjanji #forDPRDPROVINSIJABARDAPILKABBOGOR #REVOLUSY #RELAWANVIQROUSY #PEMIMPINJAMANNOW #BANGKIT #BERSAMAUNTUKKITA",0
575,"Babo mengapa pemerintah menghabiskan dana untuk acara asian Games lebih Rp setengah triliun. Itu kan mubazir. Kan bisa digunakan untuk bantuan korban gempa Lombok. Saat sekarang pemerintah telah menyiapkan anggaran sampai Rp 4 triliun untuk korban gempa. Itu sama dengan 85% total APBD NTB. Atau 2 kali dari PAD NTB. Padahal yang kena bencana tidak semua NTB. Begitu besarnya perhatian pusat kepada rakyat NTB. Tapi bagaimanapun tidak seharusnya Jokowi berpesta dengan ratusan miliar hanya untuk Asian Games Dengar ya. Acara Asian game itu penting untuk promosi negara agar wisata dan investasi masuk. Indonesia bukan hanya NTB tetapi juga ada 30 lebih provinsi yang harus diurus. Kalau gara gara NTB lantas Jokowi stuck engga boleh ngapa ngapain, ya itu konyol namanya. Tetapi seharusnya Jokowi engga usah terlalu vulgar begitu acaranya. Kita kan lagi berduka di Lombok. Dalam kehidupan ini say. Kalau ada bencana menimpa kita ya engga boleh stuck. Hadapi secara partial dan tetap fokus kepada yang lain agar bisa bangkit. Rp 4 Trilun dana itu kan berasal dari pajak daerah lain yang dialihkan ke Lombok. Itu karena daerah lain tidak ada bencana dan ekonomi tumbuh berkat negara urus mereka. Kenapa pemerintah belum tetapkan status Lombok sebagai bencana nasional? Status itu engga penting amat. Yang penting penanganan bencana sudah sesuai dengan SOP bencana nasional Kalau begitu ya tetapkan aja status bencana nasional. Apa susahnya? Dengar say, kalau pemerintah tetapkan Lombok dengan status bencana nasional maka itu otomatis negara lain akan mengeluarkan travel warning ke warga nya untuk tidak berkunjung ke Lombok. Apa yang terjadi ? Investasi besar besaran dibidang wisata lombok akan hancur. Untuk membangun kembali image tidak mudah. Padahal tidak semua wilayah NTB kena bencana. Belum lagi dampak turunannya terhadap wisata Bali. Paham? Ya babo. Ternyata semua ada alasan masuk akal setiap kebijakan Jokowi. Terimakasih. Lama lama saya beralih pilih Jokowi ... Mantap! ""Dikutip dari DDB "". Note : Yang jelas seluruh penjuru Indonesia tetap ikut membantu gempa di Lombok, bahkan pengumpulan bantuan sampai hari ini masih tetap berjalan untuk Lombok,dan pemerintah baik pusat maupun propinsi juga tetap fokus memperhatikan bagi para korban, jadi jangan khawatirkan karena bangsa kita ini bangsa yg suka gotongroyong, dan dalam pembukaan Asian games presiden jg minta mengheningkan cipta untuk korban di Lombok.",0
576,"salam 2 jari Membentuk huruf "" V "" Vini Vidi Vici ""SAYA DATANG, SAYA MELIHAT, SAYA TELAH MENAKLUKKAN"" Jokowi Metal "" MENANG TOTAL"" Insha Allahu Minal Aminiin. REPPLAY ; | Puluhan musisi bergabung dalam kelompok Revolusi Harmoni, mendukung Revolusi Mental, bersama Jokowi-JK.. tetap smangat memgelora 2019T3tapJokowi Pada 4 Tahun yang lalu keika lagu ini di kumandangan oleh para pendukung - Simpatisa dan Relawan Jokowi-Jk kini terbukti. Rakyat tidak kecewa tingkat Kepuasan Presiden Jokowi ; saat ini Survei Litbang Kompas menunjukkan 72,2 persen responden puas dengan kinerja pemerintahan Joko Widodo-Jusuf Kalla. Dari mereka yang puas, 67,7 persen menyatakan akan kembali memilih Jokowi jika pemilihan presiden digelar saat ini. ""Kepuasan terhadap jalannya pemerintahan jadi kunci bagi calon pemilih untuk kembali memilih Jokowi pada pemilu mendatang,"" kata peneliti Litbang Kompas, Bambang Setiawan.[Kutip Kompas ; [IHSANUDIN ; Kompas.com - 23/04/2018, 10:38 WIB] Ternyata kami ""Tidak salah Pilih ; 2019tETAPjOKOWI Saya Indonesia - SAYA JOKOWI SAJA. video via Jakartanicus",0
577,"KAPAL2 BESAR YG SLMA INI BERSANDAR DIMALAYSIA DAN SINGAPORE PUN AKAN BERSANDAR DI SUMATERA UTARA (CUMA DIJAMAN JOKOWI INDONESIA BISA BERWIBAWA). Port Multipurpose Kuala Tanjung di Batu Bara, Sumatra Utara, pelabuhan laut yg dibangun pemerintahan Jokowi yg nantinya akan mengakomodir kapal2 besar yang akan masuk ke wilayah Indonesia. Kapal2 besar itu selama ini sandar melalui pelabuhan di Malaysia dan Singapura dan ini sangat merugikan Indonesia krn sangat membebani biaya logistik barang ekspor impor kita... Melalui pelabuhan laut internasional Kuala Tanjung ini ayo kita rebut lagi kedaulatan maritim kita di Selat Malaka... PT Pelabuhan Indonesia I (Persero) atau Pelindo I saat ini tetap fokus dalam menjalankan program Pengembangan Pelabuhan Kuala Tanjung untuk mewujudkan Kuala Tanjung sebagai Pelabuhan Hub Internasional sebagaimana yang diharapkan pemerintah. Saat ini progres pembangunan Pelabuhan Kuala Tanjung sudah mencapai 92% untuk sisi laut dan 71% untuk sisi darat ( November 2017 ) Pelabuhan Kuala Tanjung akan dikembangkan dalam 4 tahap, yaitu tahap I Pengembangan Terminal Multipurpose Kuala Tanjung yang disiapkan dengan kapasitas 500 ribu TEUs, tahap II Pengembangan Kawasan Industri 3000 Ha (2016-2018), tahap III Pengembangan Dedicated/Hub Port (2017-2019) dan Tahap IV pengembangan kawasan industri terintegrasi (2021-2023). ""Pelabuhan Kuala Tanjung yang diproyeksikan akan menjadi pelabuhan terbesar dan menjadi hub internasional di kawasan barat Indonesia ini dikembangkan secara bertahap dan nantinya akan memiliki kapasitas hingga mencapai 20 juta TEUs,"" kata ACS Humas Pelindo I Fiona Sari Utami dalam keterangan tertulisnya di Jakarta. Pengelola Terminal Multipurpose Pelabuhan Kuala Tanjung dilaksanakan oleh PT Prima Multi Terminal yang merupakan anak usaha gabungan dari Badan Usaha Milik Negara (BUMN) yang meliputi, Pelindo I, PT PP Tbk, dan PT Waskita Karya Tbk. Saat ini tercatat Pelindo 1 menguasai saham mayoritas di PT Prima Multi Terminal sebesar 55%, PT PP memegang 25%, sedangkan PT Waskita Karya memiliki sisanya yaitu 20%. Untuk mewujudkan terminal multi purpose di Pelabuhan Kuala Tanjung, Pelindo I juga sedang menyiapkan kawasan industri yang terpadu atau Industrial Gateway Port Kuala Tanjung seluas 3.000 hektar. Pelabuhan Kuala Tanjung ini direncanakan juga dengan pengembangan kawasan industri yang dapat semakin menurunkan biaya logistik serta berpeluang untuk menciptakan skala ekonomi. Diharapkan dengan adanya Pelabuhan Kuala Tanjung mampu meningkatkan kinerja logistik dan daya saing Indonesia sehingga bisa berkontribusi bagi pertumbuhan ekonomi NKRI. #IndonesiaHebatBersamaJOKOWI #2019TetapJOKOWI #KerjaJokowi",0
578,"Jokowi Diarak Relawan Keliling Monas, Prabowo Sepi Pendukung... Hmm...Bagaimanapun Jokowi-Ma'ruf tentu banyak pendukungnya tak heran acara karnaval kampanye dipenuhi para pendukung dan relawan Jokowi...RI-1 Komisi Pemilihan Umum (KPU) menggelar deklarasi kampanye damai di kawasan Monumen Nasional (Monas), Jakarta Pusat, massa pendukung kedua pasangan Capres-Cawapres pun tampak tumpah ruah memenuhi lapangan, Pasangan nomor urut 1 Joko Widodo-Maruf Amin dan pasangan nomor urut 2 Prabowo Subianto-Sandiaga Uno diarak sejumlah pendukungnya berkeliling Monas. Pasangan Jokowi-Maruf berada di barisan karnaval terdepan, tampak Jokowi memakai baju adat dari Bali berwarna hitam lengkap dengan pengikat kepala, sementara Maruf Amin tidak memakai pakaian adat layaknya Jokowi, hanya setelan jas berwarna abu-abu dengan syal putih di leher dan sarung di lututnya. Dan berada dibelakang mereka terlihat rombongan pasangan Capres-Cawapres nomor urut 2 Prabowo-Sandiaga, Prabowo tampak mengenakan pakaian adat khas Jawa dengan beskap coklat lengkap dengan blangkon dikepala, sementara Sandiaga mengenakan pakaian adat khas Betawi berwarna coklat lengkap dengan kopiah. Selain parade pakaian adat yang ditunjukkan kedua pasangan, tak lupa karnaval ini turut diramaikan ratusan masa relawan dan pendukung, yang mengarak keduanya terutama dari kubu Jokowi-Maruf, Berbagai relawan tampak memenuhi barisan, mulai dari Projo, Gojo hingga relawan lainnya. Mereka terus menyorakkan jargon-jargon pemberi semangat bagi Jokowi-Maruf. Namun tak seheboh pendukung Jokowi-Maruf, rombongan Prabowo-Sandiaga hanya diiringi oleh beberapa relawan saja yang tampak mengenakan kaos hitam bertuliskan 2019 Prabowo Sandiaga Presiden. Demikian pula dengan semangat para relawan Prabowo yang tak terlalu terdengar suara mereka, tenggelam oleh hiruk pikuk teriakan tim relawan Jokowi-Maruf yang terus meneriakan yel maupun lagu.Karnaval berakhir dan kedua pasangan capres dan cawapres itu kembali ke panggung utama untuk mengikuti serangkaian kegiatan lainnya.",0
